state,grade,level,standard_id,standard_text,lesson_id,lesson_title,ref_type,is_flagged,raw_ref,source_file
ccss,5,standard,5.MD.C.4,"Measure volumes by counting unit cubes, using cubic cm, cubic in, cubic ft, and improvised units.",G5-M5-L21,Relate volumes of solids and liquid volume.,lesson,FALSE,5 M5 Lesson 21: Relate volumes of solids and liquid volume.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.a,"Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent threefold whole-number products as volumes, e.g., to represent the associative property of multiplication.",G5-M5-L22,Find the volumes of right rectangular prisms by using the area of the base.,lesson,FALSE,5 M5 Lesson 22: Find the volumes of right rectangular prisms by using the area of the base.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.a,"Find the volume of a right rectangular prism with whole-number side lengths by packing it with unit cubes, and show that the volume is the same as would be found by multiplying the edge lengths, equivalently by multiplying the height by the area of the base. Represent threefold whole-number products as volumes, e.g., to represent the associative property of multiplication.",G5-M5-L23,Find the volumes of right rectangular prisms by multiplying the edge lengths.,lesson,FALSE,5 M5 Lesson 23: Find the volumes of right rectangular prisms by multiplying the edge lengths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.b,Apply the formulas 𝑉 = 𝑙 × 𝑤 × ℎ and 𝑉 = 𝑏 × ℎ for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,G5-M5-L22,Find the volumes of right rectangular prisms by using the area of the base.,lesson,FALSE,5 M5 Lesson 22: Find the volumes of right rectangular prisms by using the area of the base.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.b,Apply the formulas 𝑉 = 𝑙 × 𝑤 × ℎ and 𝑉 = 𝑏 × ℎ for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,G5-M5-L23,Find the volumes of right rectangular prisms by multiplying the edge lengths.,lesson,FALSE,5 M5 Lesson 23: Find the volumes of right rectangular prisms by multiplying the edge lengths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.b,Apply the formulas 𝑉 = 𝑙 × 𝑤 × ℎ and 𝑉 = 𝑏 × ℎ for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,G5-M5-L25,Find the volumes of solid figures composed of right rectangular prisms.,lesson,FALSE,5 M5 Lesson 25: Find the volumes of solid figures composed of right rectangular prisms.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.b,Apply the formulas 𝑉 = 𝑙 × 𝑤 × ℎ and 𝑉 = 𝑏 × ℎ for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,G5-M5-L26,"Solve word problems involving perimeter, area, and volume.",lesson,FALSE,"5 M5 Lesson 26: Solve word problems involving perimeter, area, and volume.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.b,Apply the formulas 𝑉 = 𝑙 × 𝑤 × ℎ and 𝑉 = 𝑏 × ℎ for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,G5-M5-L27,"Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 1.",lesson,FALSE,"5 M5 Lesson 27: Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 1.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.b,Apply the formulas 𝑉 = 𝑙 × 𝑤 × ℎ and 𝑉 = 𝑏 × ℎ for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,G5-M5-L28,"Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 2.",lesson,FALSE,"5 M5 Lesson 28: Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 2.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",G5-M5-L24,Solve word problems involving volumes of right rectangular prisms.,lesson,FALSE,5 M5 Lesson 24: Solve word problems involving volumes of right rectangular prisms.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",G5-M5-L25,Find the volumes of solid figures composed of right rectangular prisms.,lesson,FALSE,5 M5 Lesson 25: Find the volumes of solid figures composed of right rectangular prisms.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",G5-M5-L26,"Solve word problems involving perimeter, area, and volume.",lesson,FALSE,"5 M5 Lesson 26: Solve word problems involving perimeter, area, and volume.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",G5-M5-L27,"Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 1.",lesson,FALSE,"5 M5 Lesson 27: Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 1.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",G5-M5-L28,"Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 2.",lesson,FALSE,"5 M5 Lesson 28: Apply concepts and formulas of volume to design a sculpture by using right rectangular prisms, part 2.",Connecticut grade 5 Alignment Guide.docx
ccss,5,domain,5.NBT,Number and Operations in Base Ten,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,domain,5.NBT,Number and Operations in Base Ten,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,cluster,5.NBT.A,Understand the place value system.,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",G5-M1-L1,Relate adjacent place value units by using place value understanding.,lesson,FALSE,5 M1 Lesson 1: Relate adjacent place value units by using place value understanding.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",G5-M1-L2,"Multiply and divide by 10, 100, and 1,000 and identify patterns in the products and quotients.",lesson,FALSE,"5 M1 Lesson 2: Multiply and divide by 10, 100, and 1,000 and identify patterns in the products and quotients.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",G5-M4-L1,Model and relate decimal place value units to thousandths.,lesson,FALSE,5 M4 Lesson 1: Model and relate decimal place value units to thousandths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",G5-M4-L2,Represent thousandths as a place value unit.,lesson,FALSE,5 M4 Lesson 2: Represent thousandths as a place value unit.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",G5-M4-L3,Represent decimal numbers to the thousandths place in different forms.,lesson,FALSE,5 M4 Lesson 3: Represent decimal numbers to the thousandths place in different forms.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.1,"Recognize that in a multi-digit number, a digit in one place represents 10 times as much as it represents in the place to its right and 1/10 of what it represents in the place to its left.",G5-M4-L4,Relate the values of digits in a decimal number by using place value understanding.,lesson,FALSE,5 M4 Lesson 4: Relate the values of digits in a decimal number by using place value understanding.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.2,"Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.",G5-M1-L2,"Multiply and divide by 10, 100, and 1,000 and identify patterns in the products and quotients.",lesson,FALSE,"5 M1 Lesson 2: Multiply and divide by 10, 100, and 1,000 and identify patterns in the products and quotients.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.2,"Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.",G5-M1-L3,Use exponents to multiply and divide by powers of 10.,lesson,FALSE,5 M1 Lesson 3: Use exponents to multiply and divide by powers of 10.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.2,"Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.",G5-M1-L4,Estimate products and quotients by using powers of 10 and their multiples.,lesson,FALSE,5 M1 Lesson 4: Estimate products and quotients by using powers of 10 and their multiples.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.2,"Explain patterns in the number of zeros of the product when multiplying a number by powers of 10, and explain patterns in the placement of the decimal point when a decimal is multiplied or divided by a power of 10. Use whole-number exponents to denote powers of 10.",G5-M4-L5,Multiply and divide decimal numbers by powers of 10.,lesson,FALSE,5 M4 Lesson 5: Multiply and divide decimal numbers by powers of 10.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.3.a,"Read and write decimals to thousandths using base-ten numerals, number names, and expanded form, e.g., 347.392 = 3 × 100 + 4 × 10 + 7 × 1 + 3 × (1/10) + 9 × (1/100) + 2 × (1/1000).",G5-M4-L1,Model and relate decimal place value units to thousandths.,lesson,FALSE,5 M4 Lesson 1: Model and relate decimal place value units to thousandths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.3.a,"Read and write decimals to thousandths using base-ten numerals, number names, and expanded form, e.g., 347.392 = 3 × 100 + 4 × 10 + 7 × 1 + 3 × (1/10) + 9 × (1/100) + 2 × (1/1000).",G5-M4-L2,Represent thousandths as a place value unit.,lesson,FALSE,5 M4 Lesson 2: Represent thousandths as a place value unit.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.3.a,"Read and write decimals to thousandths using base-ten numerals, number names, and expanded form, e.g., 347.392 = 3 × 100 + 4 × 10 + 7 × 1 + 3 × (1/10) + 9 × (1/100) + 2 × (1/1000).",G5-M4-L3,Represent decimal numbers to the thousandths place in different forms.,lesson,FALSE,5 M4 Lesson 3: Represent decimal numbers to the thousandths place in different forms.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.3.b,"Compare two decimals to thousandths based on meanings of the digits in each place, using >, =, and < symbols to record the results of comparisons.",G5-M4-L6,Compare decimal numbers to the thousandths place.,lesson,FALSE,5 M4 Lesson 6: Compare decimal numbers to the thousandths place.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.4,Use place value understanding to round decimals to any place.,G5-M4-L7,"Round decimal numbers to the nearest one, tenth, or hundredth.",lesson,FALSE,"5 M4 Lesson 7: Round decimal numbers to the nearest one, tenth, or hundredth.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.A.4,Use place value understanding to round decimals to any place.,G5-M4-L8,Round decimal numbers to any place value unit.,lesson,FALSE,5 M4 Lesson 8: Round decimal numbers to any place value unit.,Connecticut grade 5 Alignment Guide.docx
ccss,5,cluster,5.NBT.B,Perform operations with multi-digit whole numbers and with decimals to hundredths.,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.B.7,"Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",G5-M4-L10,Add decimal numbers by using place value understanding.,lesson,FALSE,5 M4 Lesson 10: Add decimal numbers by using place value understanding.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.B.7,"Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",G5-M4-L11,Subtract decimal numbers by using different methods.,lesson,FALSE,5 M4 Lesson 11: Subtract decimal numbers by using different methods.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.B.7,"Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",G5-M4-L12,Subtract decimal numbers by using place value understanding.,lesson,FALSE,5 M4 Lesson 12: Subtract decimal numbers by using place value understanding.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NBT.B.7,"Add, subtract, multiply, and divide decimals to hundredths, using concrete models or drawings and strategies based on place value, properties of operations, and/or the relationship between addition and subtraction; relate the strategy to a written method and explain the reasoning used.",G5-M4-L9,Add decimal numbers by using different methods.,lesson,FALSE,5 M4 Lesson 9: Add decimal numbers by using different methods.,Connecticut grade 5 Alignment Guide.docx
ccss,5,domain,5.NF,Number and Operations-Fractions,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,domain,5.NF,Number and Operations-Fractions,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,cluster,5.NF.A,Use equivalent fractions as a strategy to add and subtract fractions.,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.A.1,Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.,G5-M2-L7,Add and subtract fractions with related units by finding equivalent fractions numerically.,lesson,FALSE,5 M2 Lesson 7: Add and subtract fractions with related units by finding equivalent fractions numerically.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.A.1,Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.,G5-M2-L8,Add and subtract fractions with unrelated units by finding equivalent fractions pictorially.,lesson,FALSE,5 M2 Lesson 8: Add and subtract fractions with unrelated units by finding equivalent fractions pictorially.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.A.1,Add and subtract fractions with unlike denominators (including mixed numbers) by replacing given fractions with equivalent fractions in such a way as to produce an equivalent sum or difference of fractions with like denominators.,G5-M2-L9,Add and subtract fractions with unrelated units by finding equivalent fractions numerically.,lesson,FALSE,5 M2 Lesson 9: Add and subtract fractions with unrelated units by finding equivalent fractions numerically.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.A.2,"Solve word problems involving addition and subtraction of fractions referring to the same whole, including cases of unlike denominators, e.g., by using visual fraction models or equations to represent the problem. Use benchmark fractions and number sense of fractions to estimate mentally and assess the reasonableness of answers.",G5-M2-L17,Solve problems by equally redistributing a total amount.,lesson,FALSE,5 M2 Lesson 17: Solve problems by equally redistributing a total amount.,Connecticut grade 5 Alignment Guide.docx
ccss,5,cluster,5.NF.B,Apply and extend previous understandings of multiplication and division to multiply and divide fractions.,,,,,,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,G5-M3-L10,Multiply fractions greater than 1 by fractions.,lesson,FALSE,5 M3 Lesson 10: Multiply fractions greater than 1 by fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,G5-M3-L3,Multiply a whole number by a fraction less than 1.,lesson,FALSE,5 M3 Lesson 3: Multiply a whole number by a fraction less than 1.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,G5-M3-L9,Multiply fractions by unit fractions by making simpler problems.,lesson,FALSE,5 M3 Lesson 9: Multiply fractions by unit fractions by making simpler problems.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4,Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.,G5-M5-L12,Multiply mixed numbers.,lesson,FALSE,5 M5 Lesson 12: Multiply mixed numbers.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.a,"Interpret the product (𝑎/𝑏) × 𝑞 as a parts of a partition of 𝑞 into 𝑏 equal parts; equivalently, as the result of a sequence of operations 𝑎 × 𝑞 ÷ 𝑏.",G5-M3-L11,Multiply fractions.,lesson,FALSE,5 M3 Lesson 11: Multiply fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.a,"Interpret the product (𝑎/𝑏) × 𝑞 as a parts of a partition of 𝑞 into 𝑏 equal parts; equivalently, as the result of a sequence of operations 𝑎 × 𝑞 ÷ 𝑏.",G5-M3-L7,Multiply fractions less than 1 by unit fractions pictorially.,lesson,FALSE,5 M3 Lesson 7: Multiply fractions less than 1 by unit fractions pictorially.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.a,"Interpret the product (𝑎/𝑏) × 𝑞 as a parts of a partition of 𝑞 into 𝑏 equal parts; equivalently, as the result of a sequence of operations 𝑎 × 𝑞 ÷ 𝑏.",G5-M3-L8,Multiply fractions less than 1 pictorially.,lesson,FALSE,5 M3 Lesson 8: Multiply fractions less than 1 pictorially.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L10,Find the area of a rectangle with fraction side lengths by relating the rectangle to a unit square.,lesson,FALSE,5 M5 Lesson 10: Find the area of a rectangle with fraction side lengths by relating the rectangle to a unit square.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L11,Find areas of rectangles with fraction side lengths by using multiplication.,lesson,FALSE,5 M5 Lesson 11: Find areas of rectangles with fraction side lengths by using multiplication.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L12,Multiply mixed numbers.,lesson,FALSE,5 M5 Lesson 12: Multiply mixed numbers.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L13,Solve mathematical problems involving areas of composite figures with mixed-number side lengths.,lesson,FALSE,5 M5 Lesson 13: Solve mathematical problems involving areas of composite figures with mixed-number side lengths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L14,Solve real-world problems involving areas of composite figures with mixed-number side lengths.,lesson,FALSE,5 M5 Lesson 14: Solve real-world problems involving areas of composite figures with mixed-number side lengths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L8,Find areas of square tiles with fraction side lengths by relating the tile to a unit square.,lesson,FALSE,5 M5 Lesson 8: Find areas of square tiles with fraction side lengths by relating the tile to a unit square.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M5-L9,"Organize, count, and represent a collection of square tiles.",lesson,FALSE,"5 M5 Lesson 9: Organize, count, and represent a collection of square tiles.",Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.4.b,"Find the area of a rectangle with fractional side lengths by tiling it with unit squares of the appropriate unit fraction side lengths, and show that the area is the same as would be found by multiplying the side lengths. Multiply fractional side lengths to find areas of rectangles, and represent fraction products as rectangular areas.",G5-M6-L15,Use the coordinate plane to reason about perimeters and areas of rectangles.,lesson,FALSE,5 M6 Lesson 15: Use the coordinate plane to reason about perimeters and areas of rectangles.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.a,"Comparing the size of a product to the size of one factor on the basis of the size of the other factor, without performing the indicated multiplication.",G5-M3-L3,Multiply a whole number by a fraction less than 1.,lesson,FALSE,5 M3 Lesson 3: Multiply a whole number by a fraction less than 1.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.a,"Comparing the size of a product to the size of one factor on the basis of the size of the other factor, without performing the indicated multiplication.",G5-M3-L4,Multiply a whole number by a fraction.,lesson,FALSE,5 M3 Lesson 4: Multiply a whole number by a fraction.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence 𝑎/𝑏 = (𝑛 × 𝑎)/(𝑛 × 𝑏) to the effect of multiplying 𝑎/𝑏 by 1.,G5-M3-L1,Find fractions of a set with arrays.,lesson,FALSE,5 M3 Lesson 1: Find fractions of a set with arrays.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence 𝑎/𝑏 = (𝑛 × 𝑎)/(𝑛 × 𝑏) to the effect of multiplying 𝑎/𝑏 by 1.,G5-M3-L2,Interpret fractions as division to find fractions of a set with tape diagrams and number lines.,lesson,FALSE,5 M3 Lesson 2: Interpret fractions as division to find fractions of a set with tape diagrams and number lines.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence 𝑎/𝑏 = (𝑛 × 𝑎)/(𝑛 × 𝑏) to the effect of multiplying 𝑎/𝑏 by 1.,G5-M3-L4,Multiply a whole number by a fraction.,lesson,FALSE,5 M3 Lesson 4: Multiply a whole number by a fraction.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence 𝑎/𝑏 = (𝑛 × 𝑎)/(𝑛 × 𝑏) to the effect of multiplying 𝑎/𝑏 by 1.,G5-M3-L5,Convert larger customary measurement units to smaller measurement units.,lesson,FALSE,5 M3 Lesson 5: Convert larger customary measurement units to smaller measurement units.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.5.b,Explaining why multiplying a given number by a fraction greater than 1 results in a product greater than the given number (recognizing multiplication by whole numbers greater than 1 as a familiar case); explaining why multiplying a given number by a fraction less than 1 results in a product smaller than the given number; and relating the principle of fraction equivalence 𝑎/𝑏 = (𝑛 × 𝑎)/(𝑛 × 𝑏) to the effect of multiplying 𝑎/𝑏 by 1.,G5-M3-L6,Convert smaller customary measurement units to larger measurement units.,lesson,FALSE,5 M3 Lesson 6: Convert smaller customary measurement units to larger measurement units.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.6,"Solve real world problems involving multiplication of fractions and mixed numbers, e.g., by using visual fraction models or equations to represent the problem.",G5-M3-L17,Solve word problems involving fractions with multiplication and division.,lesson,FALSE,5 M3 Lesson 17: Solve word problems involving fractions with multiplication and division.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.6,"Solve real world problems involving multiplication of fractions and mixed numbers, e.g., by using visual fraction models or equations to represent the problem.",G5-M3-L21,Solve multi-step word problems involving fractions.,lesson,FALSE,5 M3 Lesson 21: Solve multi-step word problems involving fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.6,"Solve real world problems involving multiplication of fractions and mixed numbers, e.g., by using visual fraction models or equations to represent the problem.",G5-M5-L14,Solve real-world problems involving areas of composite figures with mixed-number side lengths.,lesson,FALSE,5 M5 Lesson 14: Solve real-world problems involving areas of composite figures with mixed-number side lengths.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.6,"Solve real world problems involving multiplication of fractions and mixed numbers, e.g., by using visual fraction models or equations to represent the problem.",G5-M5-L15,Solve multi-step word problems involving multiplication of mixed numbers.,lesson,FALSE,5 M5 Lesson 15: Solve multi-step word problems involving multiplication of mixed numbers.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients.",G5-M3-L14,Divide a unit fraction by a nonzero whole number.,lesson,FALSE,5 M3 Lesson 14: Divide a unit fraction by a nonzero whole number.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients.",G5-M3-L15,Divide by whole numbers and unit fractions.,lesson,FALSE,5 M3 Lesson 15: Divide by whole numbers and unit fractions.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients.",G5-M3-L16,Reason about the size of quotients of whole numbers and unit fractions and quotients of unit fractions and whole numbers.,lesson,FALSE,5 M3 Lesson 16: Reason about the size of quotients of whole numbers and unit fractions and quotients of unit fractions and whole numbers.,Connecticut grade 5 Alignment Guide.docx
ccss,5,standard,5.NF.B.7.a,"Interpret division of a unit fraction by a non-zero whole number, and compute such quotients.",G5-M3-L19,Create and solve one-step word problems involving fractions.,lesson,FALSE,5 M3 Lesson 19: Create and solve one-step word problems involving fractions.,Connecticut grade 5 Alignment Guide.docx
